Date,Planet,Ecliptic_Longitude,Sign_ID,Degree_In_Sign,Retrograde_Flag,Sign_Ingress_Flag,Retrograde_Start_Flag,Retrograde_End_Flag,Station_Flag,Speed
2027-01-01,SUN,280.829991,CAPRICORN,10.829991,0,0,0,0,0,1.01932324
2027-01-01,MERCURY,280.704501,CAPRICORN,10.704501,0,0,0,0,0,1.60639076
2027-01-01,VENUS,233.991046,SCORPIO,23.991046,0,0,0,0,0,1.00363191
2027-01-01,MARS,159.926783,VIRGO,9.926783,0,0,0,0,0,0.10877709
2027-01-01,JUPITER,146.411499,LEO,26.411499,1,0,0,0,0,-0.06223249
2027-01-01,SATURN,8.351154,ARIES,8.351154,0,0,0,0,0,0.03863951
2027-01-01,URANUS,62.287067,GEMINI,2.287067,1,0,0,0,0,-0.03014596
2027-01-01,NEPTUNE,1.72361,ARIES,1.72361,0,0,0,0,0,0.01126426
2027-01-01,PLUTO,304.366274,AQUARIUS,4.366274,0,0,0,0,0,0.02962232
2027-01-02,SUN,281.84937,CAPRICORN,11.84937,0,0,0,0,0,1.0194272
2027-01-02,MERCURY,282.313696,CAPRICORN,12.313696,0,0,0,0,0,1.61203394
2027-01-02,VENUS,234.998302,SCORPIO,24.998302,0,0,0,0,0,1.01082392
2027-01-02,MARS,160.029922,VIRGO,10.029922,0,0,0,0,0,0.09746872
2027-01-02,JUPITER,146.347764,LEO,26.347764,1,0,0,0,0,-0.06523207
2027-01-02,SATURN,8.390664,ARIES,8.390664,0,0,0,0,0,0.04037755
2027-01-02,URANUS,62.257238,GEMINI,2.257238,1,0,0,0,0,-0.02951099
2027-01-02,NEPTUNE,1.735163,ARIES,1.735163,0,0,0,0,0,0.01184071
2027-01-02,PLUTO,304.395993,AQUARIUS,4.395993,0,0,0,0,0,0.02981416
2027-01-03,SUN,282.868842,CAPRICORN,12.868842,0,0,0,0,0,1.01951078
2027-01-03,MERCURY,283.928632,CAPRICORN,13.928632,0,0,0,0,0,1.61786694
2027-01-03,VENUS,236.012609,SCORPIO,26.012609,0,0,0,0,0,1.01773743
2027-01-03,MARS,160.121655,VIRGO,10.121655,0,0,0,0,0,0.08596474
2027-01-03,JUPITER,146.281046,LEO,26.281046,1,0,0,0,0,-0.06819725
2027-01-03,SATURN,8.431907,ARIES,8.431907,0,0,0,0,0,0.0421056
2027-01-03,URANUS,62.22805,GEMINI,2.22805,1,0,0,0,0,-0.02886287
2027-01-03,NEPTUNE,1.747292,ARIES,1.747292,0,0,0,0,0,0.01241419
2027-01-03,PLUTO,304.425901,AQUARIUS,4.425901,0,0,0,0,0,0.02999794
2027-01-04,SUN,283.888386,CAPRICORN,13.888386,0,0,0,0,0,1.01957056
2027-01-04,MERCURY,285.549485,CAPRICORN,15.549485,0,0,0,0,0,1.62386514
2027-01-04,VENUS,237.033694,SCORPIO,27.033694,0,0,0,0,0,1.02438235
2027-01-04,MARS,160.201788,VIRGO,10.201788,0,0,0,0,0,0.0742699
2027-01-04,JUPITER,146.211381,LEO,26.211381,1,0,0,0,0,-0.07112669
2027-01-04,SATURN,8.474872,ARIES,8.474872,0,0,0,0,0,0.04382117
2027-01-04,URANUS,62.199515,GEMINI,2.199515,1,0,0,0,0,-0.02820366
2027-01-04,NEPTUNE,1.759991,ARIES,1.759991,0,0,0,0,0,0.01298267
2027-01-04,PLUTO,304.455987,AQUARIUS,4.455987,0,0,0,0,0,0.03017171
2027-01-05,SUN,284.907977,CAPRICORN,14.907977,0,0,0,0,0,1.01960395
2027-01-05,MERCURY,287.176405,CAPRICORN,17.176405,0,0,0,0,0,1.62999545
2027-01-05,VENUS,238.061294,SCORPIO,28.061294,0,0,0,0,0,1.03076895
2027-01-05,MARS,160.270133,VIRGO,10.270133,0,0,0,0,0,0.06239022
2027-01-05,JUPITER,146.138805,LEO,26.138805,1,0,0,0,0,-0.07401861
2027-01-05,SATURN,8.519545,ARIES,8.519545,0,0,0,0,0,0.04552218
2027-01-05,URANUS,62.171645,GEMINI,2.171645,1,0,0,0,0,-0.02753497
2027-01-05,NEPTUNE,1.773255,ARIES,1.773255,0,0,0,0,0,0.01354455
2027-01-05,PLUTO,304.486242,AQUARIUS,4.486242,0,0,0,0,0,0.03033403
2027-01-06,SUN,285.927588,CAPRICORN,15.927588,0,0,0,0,0,1.01960936
2027-01-06,MERCURY,288.809506,CAPRICORN,18.809506,0,0,0,0,0,1.63621814
2027-01-06,VENUS,239.095156,SCORPIO,29.095156,0,0,0,0,0,1.03690796
2027-01-06,MARS,160.326509,VIRGO,10.326509,0,0,0,0,0,0.05033311
2027-01-06,JUPITER,146.063356,LEO,26.063356,1,0,0,0,0,-0.07687055
2027-01-06,SATURN,8.565912,ARIES,8.565912,0,0,0,0,0,0.04720726
2027-01-06,URANUS,62.144448,GEMINI,2.144448,1,0,0,0,0,-0.02685779
2027-01-06,NEPTUNE,1.787078,ARIES,1.787078,0,0,0,0,0,0.01409893
2027-01-06,PLUTO,304.516652,AQUARIUS,4.516652,0,0,0,0,0,0.03048415
2027-01-07,SUN,286.947189,CAPRICORN,16.947189,0,0,0,0,0,1.0195863
2027-01-07,MERCURY,290.448856,CAPRICORN,20.448856,0,0,0,0,0,1.64248658
2027-01-07,VENUS,240.135037,SAGITTARIUS,0.135037,0,1,0,0,0,1.04281079
2027-01-07,MARS,160.370742,VIRGO,10.370742,0,0,0,0,0,0.03810748
2027-01-07,JUPITER,145.985077,LEO,25.985077,1,0,0,0,0,-0.07967943
2027-01-07,SATURN,8.613954,ARIES,8.613954,0,0,0,0,0,0.04887575
2027-01-07,URANUS,62.117932,GEMINI,2.117932,1,0,0,0,0,-0.02617242
2027-01-07,NEPTUNE,1.80145,ARIES,1.80145,0,0,0,0,0,0.01464563
2027-01-07,PLUTO,304.547206,AQUARIUS,4.547206,0,0,0,0,0,0.03062206
2027-01-08,SUN,287.966754,CAPRICORN,17.966754,0,0,0,0,0,1.01953515
