Date,Planet,Ecliptic_Longitude,Sign_ID,Degree_In_Sign,Retrograde_Flag,Sign_Ingress_Flag,Retrograde_Start_Flag,Retrograde_End_Flag,Station_Flag,Speed
2019-01-01,SUN,280.766331,CAPRICORN,10.766331,0,0,0,0,0,1.01952338
2019-01-01,MERCURY,264.586271,SAGITTARIUS,24.586271,0,0,0,0,0,1.46610915
2019-01-01,VENUS,233.986291,SCORPIO,23.986291,0,0,0,0,0,0.98523803
2019-01-01,MARS,0.270687,ARIES,0.270687,0,0,0,0,0,0.67206367
2019-01-01,JUPITER,251.874275,SAGITTARIUS,11.874275,0,0,0,0,0,0.20967387
2019-01-01,SATURN,281.435854,CAPRICORN,11.435854,0,0,0,0,0,0.11826896
2019-01-01,URANUS,28.612522,ARIES,28.612522,1,0,0,0,0,-0.00467689
2019-01-01,NEPTUNE,344.091139,PISCES,14.091139,0,0,0,0,0,0.02073733
2019-01-01,PLUTO,290.609916,CAPRICORN,20.609916,0,0,0,0,0,0.03343656
2019-01-02,SUN,281.785902,CAPRICORN,11.785902,0,0,0,0,0,1.01961129
2019-01-02,MERCURY,266.05699,SAGITTARIUS,26.05699,0,0,0,0,0,1.47522939
2019-01-02,VENUS,234.975453,SCORPIO,24.975453,0,0,0,0,0,0.9930278
2019-01-02,MARS,0.943011,ARIES,0.943011,0,0,0,0,0,0.67257875
2019-01-02,JUPITER,252.083547,SAGITTARIUS,12.083547,0,0,0,0,0,0.20886545
2019-01-02,SATURN,281.55387,CAPRICORN,11.55387,0,0,0,0,0,0.11800524
2019-01-02,URANUS,28.608283,ARIES,28.608283,1,0,0,0,0,-0.00380164
2019-01-02,NEPTUNE,344.112131,PISCES,14.112131,0,0,0,0,0,0.0212436
2019-01-02,PLUTO,290.643399,CAPRICORN,20.643399,0,0,0,0,0,0.03352661
2019-01-03,SUN,282.805548,CAPRICORN,12.805548,0,0,0,0,0,1.019673
2019-01-03,MERCURY,267.536564,SAGITTARIUS,27.536564,0,0,0,0,0,1.4838376
2019-01-03,VENUS,235.972251,SCORPIO,25.972251,0,0,0,0,0,1.00051019
2019-01-03,MARS,1.61584,ARIES,1.61584,0,0,0,0,0,0.67307239
2019-01-03,JUPITER,252.291996,SAGITTARIUS,12.291996,0,0,0,0,0,0.20802658
2019-01-03,SATURN,281.672123,CAPRICORN,11.672123,0,0,0,0,0,0.11829191
2019-01-03,URANUS,28.604919,ARIES,28.604919,1,0,0,0,0,-0.00292548
2019-01-03,NEPTUNE,344.133625,PISCES,14.133625,0,0,0,0,0,0.02174235
2019-01-03,PLUTO,290.676966,CAPRICORN,20.676966,0,0,0,0,0,0.03360586
2019-01-04,SUN,283.825241,CAPRICORN,13.825241,0,0,0,0,0,1.01970609
2019-01-04,MERCURY,269.024533,SAGITTARIUS,29.024533,0,0,0,0,0,1.49203729
2019-01-04,VENUS,236.976382,SCORPIO,26.976382,0,0,0,0,0,1.00769842
2019-01-04,MARS,2.289151,ARIES,2.289151,0,0,0,0,0,0.67354101
2019-01-04,JUPITER,252.499591,SAGITTARIUS,12.499591,0,0,0,0,0,0.20715588
2019-01-04,SATURN,281.790389,CAPRICORN,11.790389,0,0,0,0,0,0.11823998
2019-01-04,URANUS,28.602432,ARIES,28.602432,1,0,0,0,0,-0.00205026
2019-01-04,NEPTUNE,344.155613,PISCES,14.155613,0,0,0,0,0,0.02223196
2019-01-04,PLUTO,290.710607,CAPRICORN,20.710607,0,0,0,0,0,0.03367299
2019-01-05,SUN,284.844953,CAPRICORN,14.844953,0,0,0,0,0,1.01970961
2019-01-05,MERCURY,270.520537,CAPRICORN,0.520537,0,1,0,0,0,1.49991999
2019-01-05,VENUS,237.987561,SCORPIO,27.987561,0,0,0,0,0,1.01460644
2019-01-05,MARS,2.962916,ARIES,2.962916,0,0,0,0,0,0.67398208
2019-01-05,JUPITER,252.706298,SAGITTARIUS,12.706298,0,0,0,0,0,0.20625296
2019-01-05,SATURN,281.9086,CAPRICORN,11.9086,0,0,0,0,0,0.11817968
2019-01-05,URANUS,28.600818,ARIES,28.600818,1,0,0,0,0,-0.00117697
2019-01-05,NEPTUNE,344.178085,PISCES,14.178085,0,0,0,0,0,0.02271166
2019-01-05,PLUTO,290.744309,CAPRICORN,20.744309,0,0,0,0,0,0.03372753
2019-01-06,SUN,285.864654,CAPRICORN,15.864654,0,0,0,0,0,1.01968397
2019-01-06,MERCURY,272.024299,CAPRICORN,2.024299,0,0,0,0,0,1.50756707
2019-01-06,VENUS,239.005513,SCORPIO,29.005513,0,0,0,0,0,1.02124867
2019-01-06,MARS,3.637108,ARIES,3.637108,0,0,0,0,0,0.67439418
2019-01-06,JUPITER,252.912086,SAGITTARIUS,12.912086,0,0,0,0,0,0.20531829
2019-01-06,SATURN,282.026742,CAPRICORN,12.026742,0,0,0,0,0,0.11810042
2019-01-06,URANUS,28.600077,ARIES,28.600077,1,0,0,0,0,-0.00030586
2019-01-06,NEPTUNE,344.201033,PISCES,14.201033,0,0,0,0,0,0.02318152
2019-01-06,PLUTO,290.778059,CAPRICORN,20.778059,0,0,0,0,0,0.03377013
2019-01-07,SUN,286.884316,CAPRICORN,16.884316,0,0,0,0,0,1.0196306
2019-01-07,MERCURY,273.53562,CAPRICORN,3.53562,0,0,0,0,0,1.51505076
2019-01-07,VENUS,240.02998,SAGITTARIUS,0.02998,0,1,0,0,0,1.02763951
2019-01-07,MARS,4.311697,ARIES,4.311697,0,0,0,0,0,0.67477686
2019-01-07,JUPITER,253.116925,SAGITTARIUS,13.116925,0,0,0,0,0,0.20435302
2019-01-07,SATURN,282.144794,CAPRICORN,12.144794,0,0,0,0,0,0.1179994
2019-01-07,URANUS,28.600206,ARIES,28.600206,0,0,0,1,1,0.00056355
2019-01-07,NEPTUNE,344.224445,PISCES,14.224445,0,0,0,0,0,0.02364222
2019-01-07,PLUTO,290.811846,CAPRICORN,20.811846,0,0,0,0,0,0.03380236
2019-01-08,SUN,287.903911,CAPRICORN,17.903911,0,0,0,0,0,1.01955153
2019-01-08,MERCURY,275.054371,CAPRICORN,5.054371,0,0,0,0,0,1.52243508
2019-01-08,VENUS,241.060718,SAGITTARIUS,1.060718,0,0,0,0,0,1.03379301
2019-01-08,MARS,4.986654,ARIES,4.986654,0,0,0,0,0,0.67513028
2019-01-08,JUPITER,253.320783,SAGITTARIUS,13.320783,0,0,0,0,0,0.20335859
2019-01-08,SATURN,282.262734,CAPRICORN,12.262734,0,0,0,0,0,0.11787667
2019-01-08,URANUS,28.601204,ARIES,28.601204,0,0,0,0,0,0.00143194
2019-01-08,NEPTUNE,344.248314,PISCES,14.248314,0,0,0,0,0,0.02409474
2019-01-08,PLUTO,290.845661,CAPRICORN,20.845661,0,0,0,0,0,0.03382748
2019-01-09,SUN,288.923415,CAPRICORN,18.923415,0,0,0,0,0,1.01944904
2019-01-09,MERCURY,276.580479,CAPRICORN,6.580479,0,0,0,0,0,1.52977675
2019-01-09,VENUS,242.097497,SAGITTARIUS,2.097497,0,0,0,0,0,1.03972263
2019-01-09,MARS,5.661951,ARIES,5.661951,0,0,0,0,0,0.67545504
2019-01-09,JUPITER,253.523633,SAGITTARIUS,13.523633,0,0,0,0,0,0.20233665
2019-01-09,SATURN,282.380541,CAPRICORN,12.380541,0,0,0,0,0,0.11773322
2019-01-09,URANUS,28.603069,ARIES,28.603069,0,0,0,0,0,0.00230017
2019-01-09,NEPTUNE,344.272632,PISCES,14.272632,0,0,0,0,0,0.02454023
2019-01-09,PLUTO,290.879502,CAPRICORN,20.879502,0,0,0,0,0,0.03385519
2019-01-10,SUN,289.942806,CAPRICORN,19.942806,0,0,0,0,0,1.01932577
2019-01-10,MERCURY,278.11393,CAPRICORN,8.11393,0,0,0,0,0,1.53712605
2019-01-10,VENUS,243.140099,SAGITTARIUS,3.140099,0,0,0,0,0,1.04544133
2019-01-10,MARS,6.337558,ARIES,6.337558,0,0,0,0,0,0.67575196
2019-01-10,JUPITER,253.725448,SAGITTARIUS,13.725448,0,0,0,0,0,0.2012889
2019-01-10,SATURN,282.498195,CAPRICORN,12.498195,0,0,0,0,0,0.11757039
2019-01-10,URANUS,28.605804,ARIES,28.605804,0,0,0,0,0,0.00316916
2019-01-10,NEPTUNE,344.297393,PISCES,14.297393,0,0,0,0,0,0.02497993
2019-01-10,PLUTO,290.913391,CAPRICORN,20.913391,0,0,0,0,0,0.03395254
2019-01-11,SUN,290.962065,CAPRICORN,20.962065,0,0,0,0,0,1.0191844
2019-01-11,MERCURY,279.654752,CAPRICORN,9.654752,0,0,0,0,0,1.54452743
2019-01-11,VENUS,244.188319,SAGITTARIUS,4.188319,0,0,0,0,0,1.05096164
2019-01-11,MARS,7.013448,ARIES,7.013448,0,0,0,0,0,0.676022
2019-01-11,JUPITER,253.926203,SAGITTARIUS,13.926203,0,0,0,0,0,0.20021706
2019-01-11,SATURN,282.615677,CAPRICORN,12.615677,0,0,0,0,0,0.11738965
2019-01-11,URANUS,28.609408,ARIES,28.609408,0,0,0,0,0,0.00403988
2019-01-11,NEPTUNE,344.322591,PISCES,14.322591,0,0,0,0,0,0.02541508
2019-01-11,PLUTO,290.946964,CAPRICORN,20.946964,0,0,0,0,0,0.02616813
2019-01-12,SUN,291.981174,CAPRICORN,21.981174,0,0,0,0,0,1.01902773
2019-01-12,MERCURY,281.203018,CAPRICORN,11.203018,0,0,0,0,0,1.55202017
2019-01-12,VENUS,245.241966,SAGITTARIUS,5.241966,0,0,0,0,0,1.05629562
2019-01-12,MARS,7.689595,ARIES,7.689595,0,0,0,0,0,0.67626598
2019-01-12,JUPITER,254.125875,SAGITTARIUS,14.125875,0,0,0,0,0,0.19912269
2019-01-12,SATURN,282.732969,CAPRICORN,12.732969,0,0,0,0,0,0.11719233
2019-01-12,URANUS,28.613884,ARIES,28.613884,0,0,0,0,0,0.00491305
2019-01-12,NEPTUNE,344.348222,PISCES,14.348222,0,0,0,0,0,0.02584672
2019-01-12,PLUTO,290.980774,CAPRICORN,20.980774,0,0,0,0,0,0.03393119
2019-01-13,SUN,293.00012,CAPRICORN,23.00012,0,0,0,0,0,1.01885847
2019-01-13,MERCURY,282.758836,CAPRICORN,12.758836,0,0,0,0,0,1.5596386
2019-01-13,VENUS,246.300858,SAGITTARIUS,6.300858,0,0,0,0,0,1.06145463
2019-01-13,MARS,8.365974,ARIES,8.365974,0,0,0,0,0,0.6764845
2019-01-13,JUPITER,254.324442,SAGITTARIUS,14.324442,0,0,0,0,0,0.19800701
2019-01-13,SATURN,282.850057,CAPRICORN,12.850057,0,0,0,0,0,0.11697945
2019-01-13,URANUS,28.619235,ARIES,28.619235,0,0,0,0,0,0.00578903
2019-01-13,NEPTUNE,344.374283,PISCES,14.374283,0,0,0,0,0,0.02627551
2019-01-13,PLUTO,291.01464,CAPRICORN,21.01464,0,0,0,0,0,0.0338284
2019-01-14,SUN,294.018892,CAPRICORN,24.018892,0,0,0,0,0,1.01867927
2019-01-14,MERCURY,284.322349,CAPRICORN,14.322349,0,0,0,0,0,1.5674126
2019-01-14,VENUS,247.364826,SAGITTARIUS,7.364826,0,0,0,0,0,1.06644936
2019-01-14,MARS,9.042559,ARIES,9.042559,0,0,0,0,0,0.67667799
2019-01-14,JUPITER,254.521883,SAGITTARIUS,14.521883,0,0,0,0,0,0.19687092
2019-01-14,SATURN,282.966924,CAPRICORN,12.966924,0,0,0,0,0,0.11675172
2019-01-14,URANUS,28.625463,ARIES,28.625463,0,0,0,0,0,0.00666785
2019-01-14,NEPTUNE,344.400772,PISCES,14.400772,0,0,0,0,0,0.0267018
2019-01-14,PLUTO,291.048449,CAPRICORN,21.048449,0,0,0,0,0,0.03379353
2019-01-15,SUN,295.037481,CAPRICORN,25.037481,0,0,0,0,0,1.01849275
2019-01-15,MERCURY,285.893724,CAPRICORN,15.893724,0,0,0,0,0,1.57536786
2019-01-15,VENUS,248.433711,SAGITTARIUS,8.433711,0,0,0,0,0,1.07128993
2019-01-15,MARS,9.719324,ARIES,9.719324,0,0,0,0,0,0.67684661
2019-01-15,JUPITER,254.718178,SAGITTARIUS,14.718178,0,0,0,0,0,0.19571491
2019-01-15,SATURN,283.083556,CAPRICORN,13.083556,0,0,0,0,0,0.11650945
2019-01-15,URANUS,28.632572,ARIES,28.632572,0,0,0,0,0,0.00754911
