Date,Planet,Ecliptic_Longitude,Sign_ID,Degree_In_Sign,Retrograde_Flag,Sign_Ingress_Flag,Retrograde_Start_Flag,Retrograde_End_Flag,Station_Flag,Speed
2028-01-01,SUN,280.586783,CAPRICORN,10.586783,0,0,0,0,0,1.01942883
2028-01-01,MERCURY,292.415857,CAPRICORN,22.415857,0,0,0,0,0,1.60901264
2028-01-01,VENUS,315.618374,AQUARIUS,15.618374,0,0,0,0,0,1.22356216
2028-01-01,MARS,298.302392,CAPRICORN,28.302392,0,0,0,0,0,0.78260531
2028-01-01,JUPITER,177.324685,VIRGO,27.324685,0,0,0,0,0,0.03435974
2028-01-01,SATURN,21.086054,ARIES,21.086054,0,0,0,0,0,0.01557199
2028-01-01,URANUS,66.677596,GEMINI,6.677596,1,0,0,0,0,-0.03286829
2028-01-01,NEPTUNE,3.936998,ARIES,3.936998,0,0,0,0,0,0.00987471
2028-01-01,PLUTO,305.979548,AQUARIUS,5.979548,0,0,0,0,0,0.02905668
2028-01-02,SUN,281.606193,CAPRICORN,11.606193,0,0,0,0,0,1.01938464
2028-01-02,MERCURY,294.023518,CAPRICORN,24.023518,0,0,0,0,0,1.60606054
2028-01-02,VENUS,316.841539,AQUARIUS,16.841539,0,0,0,0,0,1.22276066
2028-01-02,MARS,299.085228,CAPRICORN,29.085228,0,0,0,0,0,0.78306384
2028-01-02,JUPITER,177.35748,VIRGO,27.35748,0,0,0,0,0,0.03122852
2028-01-02,SATURN,21.102547,ARIES,21.102547,0,0,0,0,0,0.01741297
2028-01-02,URANUS,66.645009,GEMINI,6.645009,1,0,0,0,0,-0.03230371
2028-01-02,NEPTUNE,3.947154,ARIES,3.947154,0,0,0,0,0,0.01043794
2028-01-02,PLUTO,306.008696,AQUARIUS,6.008696,0,0,0,0,0,0.02923842
2028-01-03,SUN,282.625552,CAPRICORN,12.625552,0,0,0,0,0,1.01932676
2028-01-03,MERCURY,295.627422,CAPRICORN,25.627422,0,0,0,0,0,1.6014475
2028-01-03,VENUS,318.063886,AQUARIUS,18.063886,0,0,0,0,0,1.22192805
2028-01-03,MARS,299.868517,CAPRICORN,29.868517,0,0,0,0,0,0.78350861
2028-01-03,JUPITER,177.387139,VIRGO,27.387139,0,0,0,0,0,0.02808962
2028-01-03,SATURN,21.120879,ARIES,21.120879,0,0,0,0,0,0.01925199
2028-01-03,URANUS,66.612995,GEMINI,6.612995,1,0,0,0,0,-0.0317209
2028-01-03,NEPTUNE,3.957874,ARIES,3.957874,0,0,0,0,0,0.01100242
2028-01-03,PLUTO,306.038024,AQUARIUS,6.038024,0,0,0,0,0,0.02941661
2028-01-04,SUN,283.644847,CAPRICORN,13.644847,0,0,0,0,0,1.01925774
